cnty,state,name,age
martinsville-city-va,VA,Martinsville city,73.75
mathews-county-va,VA,Mathews County,82.0
mecklenburg-county-va,VA,Mecklenburg County,76.375
middlesex-county-va,VA,Middlesex County,77.95000000000002
montgomery-county-va,VA,Montgomery County,78.04545454545455
nelson-county-va,VA,Nelson County,77.76666666666667
new-kent-county-va,VA,New Kent County,77.76666666666667
newport-news-city-va,VA,Newport News city,76.20526315789475
norfolk-city-va,VA,Norfolk city,75.2348484848485
northampton-county-va,VA,Northampton County,82.03333333333335
northumberland-county-va,VA,Northumberland County,78.60000000000001
norton-city-va,VA,Norton city,72.7
nottoway-county-va,VA,Nottoway County,76.16666666666667
orange-county-va,VA,Orange County,78.46
page-county-va,VA,Page County,76.17999999999999
patrick-county-va,VA,Patrick County,74.925
petersburg-city-va,VA,Petersburg city,72.28181818181817
pittsylvania-county-va,VA,Pittsylvania County,75.88125000000001
poquoson-city-va,VA,Poquoson city,79.5
portsmouth-city-va,VA,Portsmouth city,73.07307692307691
powhatan-county-va,VA,Powhatan County,79.35
prince-edward-county-va,VA,Prince Edward County,74.73333333333333
prince-george-county-va,VA,Prince George County,79.64000000000001
prince-william-county-va,VA,Prince William County,80.12857142857142
pulaski-county-va,VA,Pulaski County,75.43749999999999
radford-city-va,VA,Radford city,76.5
rappahannock-county-va,VA,Rappahannock County,79.65
richmond-county-va,VA,Richmond County,78.19999999999999
richmond-city-va,VA,Richmond city,75.27999999999999
roanoke-county-va,VA,Roanoke County,79.25294117647059
roanoke-city-va,VA,Roanoke city,74.80000000000001
rockbridge-county-va,VA,Rockbridge County,80.225
rockingham-county-va,VA,Rockingham County,79.77894736842106
russell-county-va,VA,Russell County,76.17142857142858
salem-city-va,VA,Salem city,76.56
scott-county-va,VA,Scott County,75.18333333333335
shenandoah-county-va,VA,Shenandoah County,78.66666666666667
smyth-county-va,VA,Smyth County,74.45
southampton-county-va,VA,Southampton County,76.96666666666668
spotsylvania-county-va,VA,Spotsylvania County,78.62142857142855
stafford-county-va,VA,Stafford County,79.49999999999999
staunton-city-va,VA,Staunton city,75.99999999999999
suffolk-city-va,VA,Suffolk city,76.22692307692306
surry-county-va,VA,Surry County,76.55000000000001
sussex-county-va,VA,Sussex County,71.0
tazewell-county-va,VA,Tazewell County,73.34
virginia-beach-city-va,VA,Virginia Beach city,78.46470588235293
warren-county-va,VA,Warren County,76.6
washington-county-va,VA,Washington County,76.99230769230768
waynesboro-city-va,VA,Waynesboro city,75.2
westmoreland-county-va,VA,Westmoreland County,76.86666666666667
williamsburg-city-va,VA,Williamsburg city,78.2
winchester-city-va,VA,Winchester city,77.96
wise-county-va,VA,Wise County,74.02727272727273
wythe-county-va,VA,Wythe County,76.03333333333335
york-county-va,VA,York County,79.775
addison-county-vt,VT,Addison County,82.03999999999999
bennington-county-vt,VT,Bennington County,82.13333333333333
caledonia-county-vt,VT,Caledonia County,81.58
chittenden-county-vt,VT,Chittenden County,81.12580645161289
essex-county-vt,VT,Essex County,78.26666666666667
franklin-county-vt,VT,Franklin County,78.99
grand-isle-county-vt,VT,Grand Isle County,79.7
lamoille-county-vt,VT,Lamoille County,80.64285714285714
orange-county-vt,VT,Orange County,82.27
orleans-county-vt,VT,Orleans County,80.42
rutland-county-vt,VT,Rutland County,80.13
washington-county-vt,VT,Washington County,81.15882352941176
windham-county-vt,VT,Windham County,80.45294117647059
windsor-county-vt,VT,Windsor County,82.29375000000002
adams-county-wa,WA,Adams County,78.66
asotin-county-wa,WA,Asotin County,77.56
benton-county-wa,WA,Benton County,79.61875
chelan-county-wa,WA,Chelan County,80.4230769230769
clallam-county-wa,WA,Clallam County,78.85
clark-county-wa,WA,Clark County,79.15510204081632
columbia-county-wa,WA,Columbia County,79.0
cowlitz-county-wa,WA,Cowlitz County,76.96521739130435
douglas-county-wa,WA,Douglas County,81.1
ferry-county-wa,WA,Ferry County,79.39999999999999
franklin-county-wa,WA,Franklin County,80.39166666666667
garfield-county-wa,WA,Garfield County,82.5
grant-county-wa,WA,Grant County,80.31875
grays-harbor-county-wa,WA,Grays Harbor County,76.85
island-county-wa,WA,Island County,81.43684210526315
jefferson-county-wa,WA,Jefferson County,81.37142857142855
king-county-wa,WA,King County,81.20185185185186
kitsap-county-wa,WA,Kitsap County,79.3808510638298
kittitas-county-wa,WA,Kittitas County,80.7375
klickitat-county-wa,WA,Klickitat County,82.73333333333333
lewis-county-wa,WA,Lewis County,78.31500000000003
lincoln-county-wa,WA,Lincoln County,81.05
mason-county-wa,WA,Mason County,77.55833333333334
okanogan-county-wa,WA,Okanogan County,80.52
pacific-county-wa,WA,Pacific County,77.5
pend-oreille-county-wa,WA,Pend Oreille County,79.23999999999998
pierce-county-wa,WA,Pierce County,78.51000000000002
san-juan-county-wa,WA,San Juan County,84.35
skagit-county-wa,WA,Skagit County,79.72142857142856
skamania-county-wa,WA,Skamania County,80.4
snohomish-county-wa,WA,Snohomish County,79.591095890411
spokane-county-wa,WA,Spokane County,77.72330097087378
stevens-county-wa,WA,Stevens County,77.625
thurston-county-wa,WA,Thurston County,79.77083333333336
wahkiakum-county-wa,WA,Wahkiakum County,78.4
walla-walla-county-wa,WA,Walla Walla County,80.02727272727272
whatcom-county-wa,WA,Whatcom County,80.53870967741936
whitman-county-wa,WA,Whitman County,80.82857142857142
yakima-county-wa,WA,Yakima County,78.28863636363636
adams-county-wi,WI,Adams County,77.17999999999999
ashland-county-wi,WI,Ashland County,77.06666666666666
barron-county-wi,WI,Barron County,79.02
bayfield-county-wi,WI,Bayfield County,80.9
brown-county-wi,WI,Brown County,79.14375000000003
buffalo-county-wi,WI,Buffalo County,80.77499999999999
burnett-county-wi,WI,Burnett County,78.36666666666667
calumet-county-wi,WI,Calumet County,80.79090909090908
chippewa-county-wi,WI,Chippewa County,80.01818181818182
clark-county-wi,WI,Clark County,80.825
columbia-county-wi,WI,Columbia County,80.23333333333333
crawford-county-wi,WI,Crawford County,79.68333333333334
dane-county-wi,WI,Dane County,80.58624999999999
dodge-county-wi,WI,Dodge County,78.92777777777778
door-county-wi,WI,Door County,78.9
douglas-county-wi,WI,Douglas County,78.16
dunn-county-wi,WI,Dunn County,81.61428571428571
eau-claire-county-wi,WI,Eau Claire County,79.23846153846154
florence-county-wi,WI,Florence County,79.75
fond-du-lac-county-wi,WI,Fond du Lac County,80.29411764705883
forest-county-wi,WI,Forest County,77.675
grant-county-wi,WI,Grant County,79.57272727272728
green-county-wi,WI,Green County,79.725
green-lake-county-wi,WI,Green Lake County,78.7
iowa-county-wi,WI,Iowa County,80.7
iron-county-wi,WI,Iron County,80.13333333333334
jackson-county-wi,WI,Jackson County,79.76
jefferson-county-wi,WI,Jefferson County,80.45263157894736
juneau-county-wi,WI,Juneau County,78.72857142857141
kenosha-county-wi,WI,Kenosha County,77.59354838709677
kewaunee-county-wi,WI,Kewaunee County,81.33333333333333
la-crosse-county-wi,WI,La Crosse County,79.26315789473684
lafayette-county-wi,WI,Lafayette County,82.46000000000001
langlade-county-wi,WI,Langlade County,79.76
lincoln-county-wi,WI,Lincoln County,78.28888888888889
manitowoc-county-wi,WI,Manitowoc County,79.62499999999999
marathon-county-wi,WI,Marathon County,80.41111111111111
marinette-county-wi,WI,Marinette County,79.13636363636364
marquette-county-wi,WI,Marquette County,78.8
menominee-county-wi,WI,Menominee County,81.5
milwaukee-county-wi,WI,Milwaukee County,76.7435555555556
monroe-county-wi,WI,Monroe County,79.13333333333334
oconto-county-wi,WI,Oconto County,78.95
oneida-county-wi,WI,Oneida County,78.65833333333333
outagamie-county-wi,WI,Outagamie County,78.98285714285714
ozaukee-county-wi,WI,Ozaukee County,81.24705882352941
pepin-county-wi,WI,Pepin County,81.5
pierce-county-wi,WI,Pierce County,81.01428571428572
polk-county-wi,WI,Polk County,78.66
portage-county-wi,WI,Portage County,81.58181818181818
price-county-wi,WI,Price County,78.78
racine-county-wi,WI,Racine County,78.02432432432431
richland-county-wi,WI,Richland County,80.79999999999998
rock-county-wi,WI,Rock County,77.94375
rusk-county-wi,WI,Rusk County,82.125
sauk-county-wi,WI,Sauk County,80.19999999999999
sawyer-county-wi,WI,Sawyer County,77.50000000000001
shawano-county-wi,WI,Shawano County,79.49000000000001
sheboygan-county-wi,WI,Sheboygan County,78.89200000000001
st.-croix-county-wi,WI,St. Croix County,79.6923076923077
taylor-county-wi,WI,Taylor County,83.85999999999999
trempealeau-county-wi,WI,Trempealeau County,80.825
vernon-county-wi,WI,Vernon County,81.02857142857144
vilas-county-wi,WI,Vilas County,79.02000000000001
walworth-county-wi,WI,Walworth County,79.01052631578946
washburn-county-wi,WI,Washburn County,77.22
washington-county-wi,WI,Washington County,79.86153846153846
waukesha-county-wi,WI,Waukesha County,80.8297297297297
waupaca-county-wi,WI,Waupaca County,77.88333333333333
waushara-county-wi,WI,Waushara County,79.48333333333333
winnebago-county-wi,WI,Winnebago County,78.84054054054054
wood-county-wi,WI,Wood County,79.52666666666666
barbour-county-wv,WV,Barbour County,73.94999999999999
berkeley-county-wv,WV,Berkeley County,76.29285714285713
boone-county-wv,WV,Boone County,74.45
braxton-county-wv,WV,Braxton County,76.93333333333334
brooke-county-wv,WV,Brooke County,75.21666666666667
cabell-county-wv,WV,Cabell County,73.28518518518518
calhoun-county-wv,WV,Calhoun County,74.4
clay-county-wv,WV,Clay County,76.0
doddridge-county-wv,WV,Doddridge County,80.1
fayette-county-wv,WV,Fayette County,76.41666666666666
gilmer-county-wv,WV,Gilmer County,77.15
grant-county-wv,WV,Grant County,77.0
greenbrier-county-wv,WV,Greenbrier County,75.44285714285715
hampshire-county-wv,WV,Hampshire County,78.14
hancock-county-wv,WV,Hancock County,75.6375
hardy-county-wv,WV,Hardy County,78.49999999999999
harrison-county-wv,WV,Harrison County,74.55454545454546
jackson-county-wv,WV,Jackson County,78.01666666666667
jefferson-county-wv,WV,Jefferson County,77.93333333333334
kanawha-county-wv,WV,Kanawha County,75.03469387755106
lewis-county-wv,WV,Lewis County,74.28
lincoln-county-wv,WV,Lincoln County,72.58
logan-county-wv,WV,Logan County,75.83333333333333
marion-county-wv,WV,Marion County,76.4
marshall-county-wv,WV,Marshall County,75.17777777777778
mason-county-wv,WV,Mason County,76.96666666666667
mcdowell-county-wv,WV,McDowell County,75.6125
mercer-county-wv,WV,Mercer County,73.46875
mineral-county-wv,WV,Mineral County,76.67142857142856
mingo-county-wv,WV,Mingo County,73.25714285714287
monongalia-county-wv,WV,Monongalia County,77.69473684210527
monroe-county-wv,WV,Monroe County,81.0
morgan-county-wv,WV,Morgan County,76.375
nicholas-county-wv,WV,Nicholas County,73.99999999999999
ohio-county-wv,WV,Ohio County,75.60555555555555
pendleton-county-wv,WV,Pendleton County,80.5
pleasants-county-wv,WV,Pleasants County,76.25
pocahontas-county-wv,WV,Pocahontas County,75.23333333333333
preston-county-wv,WV,Preston County,77.06250000000001
putnam-county-wv,WV,Putnam County,77.76
raleigh-county-wv,WV,Raleigh County,75.3235294117647
randolph-county-wv,WV,Randolph County,79.63333333333333
ritchie-county-wv,WV,Ritchie County,76.7
roane-county-wv,WV,Roane County,74.97500000000001
summers-county-wv,WV,Summers County,72.85
taylor-county-wv,WV,Taylor County,76.2
tucker-county-wv,WV,Tucker County,77.60000000000001
tyler-county-wv,WV,Tyler County,78.06666666666666
upshur-county-wv,WV,Upshur County,76.28
wayne-county-wv,WV,Wayne County,75.66363636363636
webster-county-wv,WV,Webster County,76.03333333333333
wetzel-county-wv,WV,Wetzel County,75.78
wirt-county-wv,WV,Wirt County,77.45
wood-county-wv,WV,Wood County,75.33461538461539
wyoming-county-wv,WV,Wyoming County,72.75
albany-county-wy,WY,Albany County,80.9125
big-horn-county-wy,WY,Big Horn County,81.13333333333333
campbell-county-wy,WY,Campbell County,78.42
carbon-county-wy,WY,Carbon County,78.725
converse-county-wy,WY,Converse County,82.0
crook-county-wy,WY,Crook County,87.1
fremont-county-wy,WY,Fremont County,78.9
goshen-county-wy,WY,Goshen County,81.2
hot-springs-county-wy,WY,Hot Springs County,76.5
johnson-county-wy,WY,Johnson County,83.9
laramie-county-wy,WY,Laramie County,80.44117647058822
lincoln-county-wy,WY,Lincoln County,80.55
natrona-county-wy,WY,Natrona County,79.5294117647059
niobrara-county-wy,WY,Niobrara County,77.9
park-county-wy,WY,Park County,81.67999999999999
platte-county-wy,WY,Platte County,78.95
sheridan-county-wy,WY,Sheridan County,79.71666666666667
sublette-county-wy,WY,Sublette County,81.95
sweetwater-county-wy,WY,Sweetwater County,79.17777777777778
teton-county-wy,WY,Teton County,81.95
uinta-county-wy,WY,Uinta County,77.7
washakie-county-wy,WY,Washakie County,80.60000000000001
weston-county-wy,WY,Weston County,78.8
